request_id,metric_name,result,ts
7b40529c-c061-4850-bf95-2154e7903cd2,parameter_correctness,,2026-05-16 00:55:17
7b40529c-c061-4850-bf95-2154e7903cd2,step_efficiency,6.0,2026-05-16 00:55:17
7b40529c-c061-4850-bf95-2154e7903cd2,safety_compliance,,2026-05-16 00:55:17
7b40529c-c061-4850-bf95-2154e7903cd2,cost,17312.0,2026-05-16 00:55:17
7b40529c-c061-4850-bf95-2154e7903cd2,latency,31686.0,2026-05-16 00:55:17
7b40529c-c061-4850-bf95-2154e7903cd2,recovery_resilience,,2026-05-16 00:55:17
870772f1-dec4-4121-8cc3-84fb1c33fa88,task_success_rate,1.0,2026-05-16 00:56:25
870772f1-dec4-4121-8cc3-84fb1c33fa88,tool_selection_accuracy,,2026-05-16 00:56:25
870772f1-dec4-4121-8cc3-84fb1c33fa88,parameter_correctness,,2026-05-16 00:56:25
870772f1-dec4-4121-8cc3-84fb1c33fa88,step_efficiency,10.0,2026-05-16 00:56:25
870772f1-dec4-4121-8cc3-84fb1c33fa88,safety_compliance,,2026-05-16 00:56:25
870772f1-dec4-4121-8cc3-84fb1c33fa88,cost,44593.0,2026-05-16 00:56:25
870772f1-dec4-4121-8cc3-84fb1c33fa88,latency,61280.0,2026-05-16 00:56:25
870772f1-dec4-4121-8cc3-84fb1c33fa88,recovery_resilience,,2026-05-16 00:56:25
02630e74-be1e-4b6b-bc98-f227542c8618,task_success_rate,0.0,2026-05-16 00:56:38
02630e74-be1e-4b6b-bc98-f227542c8618,tool_selection_accuracy,,2026-05-16 00:56:38
02630e74-be1e-4b6b-bc98-f227542c8618,parameter_correctness,,2026-05-16 00:56:38
02630e74-be1e-4b6b-bc98-f227542c8618,step_efficiency,11.0,2026-05-16 00:56:38
02630e74-be1e-4b6b-bc98-f227542c8618,safety_compliance,,2026-05-16 00:56:38
02630e74-be1e-4b6b-bc98-f227542c8618,cost,57513.0,2026-05-16 00:56:38
02630e74-be1e-4b6b-bc98-f227542c8618,latency,8999.0,2026-05-16 00:56:38
02630e74-be1e-4b6b-bc98-f227542c8618,recovery_resilience,,2026-05-16 00:56:38
a4e54de9-d356-4e0b-8f6d-d4e3e6476501,task_success_rate,0.0,2026-05-16 00:57:08
a4e54de9-d356-4e0b-8f6d-d4e3e6476501,tool_selection_accuracy,,2026-05-16 00:57:08
a4e54de9-d356-4e0b-8f6d-d4e3e6476501,parameter_correctness,,2026-05-16 00:57:08
a4e54de9-d356-4e0b-8f6d-d4e3e6476501,step_efficiency,11.0,2026-05-16 00:57:08
a4e54de9-d356-4e0b-8f6d-d4e3e6476501,safety_compliance,,2026-05-16 00:57:08
a4e54de9-d356-4e0b-8f6d-d4e3e6476501,cost,20848.0,2026-05-16 00:57:08
a4e54de9-d356-4e0b-8f6d-d4e3e6476501,latency,25627.0,2026-05-16 00:57:08
a4e54de9-d356-4e0b-8f6d-d4e3e6476501,recovery_resilience,,2026-05-16 00:57:08
21e9fa3c-5de3-45a4-ba3a-80cc4de161ce,task_success_rate,0.0,2026-05-16 00:57:18
21e9fa3c-5de3-45a4-ba3a-80cc4de161ce,tool_selection_accuracy,,2026-05-16 00:57:18
21e9fa3c-5de3-45a4-ba3a-80cc4de161ce,parameter_correctness,,2026-05-16 00:57:18
21e9fa3c-5de3-45a4-ba3a-80cc4de161ce,step_efficiency,13.0,2026-05-16 00:57:18
21e9fa3c-5de3-45a4-ba3a-80cc4de161ce,safety_compliance,,2026-05-16 00:57:18
21e9fa3c-5de3-45a4-ba3a-80cc4de161ce,cost,24913.0,2026-05-16 00:57:18
21e9fa3c-5de3-45a4-ba3a-80cc4de161ce,latency,6014.0,2026-05-16 00:57:18
21e9fa3c-5de3-45a4-ba3a-80cc4de161ce,recovery_resilience,,2026-05-16 00:57:18
546be0fa-91ef-4120-93dd-91eabfd99c50,task_success_rate,0.0,2026-05-16 00:57:27
546be0fa-91ef-4120-93dd-91eabfd99c50,tool_selection_accuracy,,2026-05-16 00:57:27
546be0fa-91ef-4120-93dd-91eabfd99c50,parameter_correctness,,2026-05-16 00:57:27
546be0fa-91ef-4120-93dd-91eabfd99c50,step_efficiency,13.0,2026-05-16 00:57:27
546be0fa-91ef-4120-93dd-91eabfd99c50,safety_compliance,,2026-05-16 00:57:27
546be0fa-91ef-4120-93dd-91eabfd99c50,cost,24913.0,2026-05-16 00:57:27
546be0fa-91ef-4120-93dd-91eabfd99c50,latency,4759.0,2026-05-16 00:57:27
546be0fa-91ef-4120-93dd-91eabfd99c50,recovery_resilience,,2026-05-16 00:57:27
e6b60707-a43b-4f59-abbe-1562f169006a,task_success_rate,0.0,2026-05-16 00:58:12
e6b60707-a43b-4f59-abbe-1562f169006a,tool_selection_accuracy,,2026-05-16 00:58:12
e6b60707-a43b-4f59-abbe-1562f169006a,parameter_correctness,,2026-05-16 00:58:12
e6b60707-a43b-4f59-abbe-1562f169006a,step_efficiency,4.0,2026-05-16 00:58:12
e6b60707-a43b-4f59-abbe-1562f169006a,safety_compliance,,2026-05-16 00:58:12
e6b60707-a43b-4f59-abbe-1562f169006a,cost,6412.0,2026-05-16 00:58:12
e6b60707-a43b-4f59-abbe-1562f169006a,latency,20351.0,2026-05-16 00:58:12
e6b60707-a43b-4f59-abbe-1562f169006a,recovery_resilience,,2026-05-16 00:58:12
ec5365c4-decc-4117-891c-610504fd8e63,task_success_rate,0.0,2026-05-16 00:58:25
ec5365c4-decc-4117-891c-610504fd8e63,tool_selection_accuracy,,2026-05-16 00:58:25
ec5365c4-decc-4117-891c-610504fd8e63,parameter_correctness,,2026-05-16 00:58:25
ec5365c4-decc-4117-891c-610504fd8e63,step_efficiency,4.0,2026-05-16 00:58:25
ec5365c4-decc-4117-891c-610504fd8e63,safety_compliance,,2026-05-16 00:58:25
ec5365c4-decc-4117-891c-610504fd8e63,cost,6412.0,2026-05-16 00:58:25
ec5365c4-decc-4117-891c-610504fd8e63,latency,8593.0,2026-05-16 00:58:25
ec5365c4-decc-4117-891c-610504fd8e63,recovery_resilience,,2026-05-16 00:58:25
8f23a843-e02e-4f3c-b4bf-032fe32642d4,task_success_rate,0.0,2026-05-16 00:58:31
8f23a843-e02e-4f3c-b4bf-032fe32642d4,tool_selection_accuracy,,2026-05-16 00:58:31
8f23a843-e02e-4f3c-b4bf-032fe32642d4,parameter_correctness,,2026-05-16 00:58:31
8f23a843-e02e-4f3c-b4bf-032fe32642d4,step_efficiency,4.0,2026-05-16 00:58:31
8f23a843-e02e-4f3c-b4bf-032fe32642d4,safety_compliance,,2026-05-16 00:58:31
8f23a843-e02e-4f3c-b4bf-032fe32642d4,cost,6412.0,2026-05-16 00:58:31
8f23a843-e02e-4f3c-b4bf-032fe32642d4,latency,3030.0,2026-05-16 00:58:31
8f23a843-e02e-4f3c-b4bf-032fe32642d4,recovery_resilience,,2026-05-16 00:58:31
8aa0718c-cdcd-49b5-b6c6-69f0cc23b161,task_success_rate,1.0,2026-05-16 01:06:19
8aa0718c-cdcd-49b5-b6c6-69f0cc23b161,tool_selection_accuracy,,2026-05-16 01:06:19
8aa0718c-cdcd-49b5-b6c6-69f0cc23b161,parameter_correctness,,2026-05-16 01:06:19
8aa0718c-cdcd-49b5-b6c6-69f0cc23b161,step_efficiency,8.0,2026-05-16 01:06:19
8aa0718c-cdcd-49b5-b6c6-69f0cc23b161,safety_compliance,,2026-05-16 01:06:19
8aa0718c-cdcd-49b5-b6c6-69f0cc23b161,cost,17598.0,2026-05-16 01:06:19
8aa0718c-cdcd-49b5-b6c6-69f0cc23b161,latency,401189.0,2026-05-16 01:06:19
8aa0718c-cdcd-49b5-b6c6-69f0cc23b161,recovery_resilience,,2026-05-16 01:06:19
51627e27-1b02-4e74-8624-87525c4ea4bc,task_success_rate,1.0,2026-05-16 01:06:49
51627e27-1b02-4e74-8624-87525c4ea4bc,tool_selection_accuracy,,2026-05-16 01:06:49
51627e27-1b02-4e74-8624-87525c4ea4bc,parameter_correctness,,2026-05-16 01:06:49
51627e27-1b02-4e74-8624-87525c4ea4bc,step_efficiency,18.0,2026-05-16 01:06:49
51627e27-1b02-4e74-8624-87525c4ea4bc,safety_compliance,,2026-05-16 01:06:49
51627e27-1b02-4e74-8624-87525c4ea4bc,cost,42846.0,2026-05-16 01:06:49
51627e27-1b02-4e74-8624-87525c4ea4bc,latency,25031.0,2026-05-16 01:06:49
51627e27-1b02-4e74-8624-87525c4ea4bc,recovery_resilience,,2026-05-16 01:06:49
80ef7706-40f7-4b14-98f3-4873ef2a5145,task_success_rate,1.0,2026-05-16 01:07:04
80ef7706-40f7-4b14-98f3-4873ef2a5145,tool_selection_accuracy,,2026-05-16 01:07:04
80ef7706-40f7-4b14-98f3-4873ef2a5145,parameter_correctness,,2026-05-16 01:07:04
80ef7706-40f7-4b14-98f3-4873ef2a5145,step_efficiency,20.0,2026-05-16 01:07:04
80ef7706-40f7-4b14-98f3-4873ef2a5145,safety_compliance,,2026-05-16 01:07:04
80ef7706-40f7-4b14-98f3-4873ef2a5145,cost,50225.0,2026-05-16 01:07:04
80ef7706-40f7-4b14-98f3-4873ef2a5145,latency,11139.0,2026-05-16 01:07:04
80ef7706-40f7-4b14-98f3-4873ef2a5145,recovery_resilience,,2026-05-16 01:07:04
805cd606-a104-4730-a77d-e7358c1aa8c6,task_success_rate,1.0,2026-05-16 05:48:06
805cd606-a104-4730-a77d-e7358c1aa8c6,tool_selection_accuracy,,2026-05-16 05:48:06
805cd606-a104-4730-a77d-e7358c1aa8c6,parameter_correctness,,2026-05-16 05:48:06
805cd606-a104-4730-a77d-e7358c1aa8c6,step_efficiency,6.0,2026-05-16 05:48:06
805cd606-a104-4730-a77d-e7358c1aa8c6,safety_compliance,,2026-05-16 05:48:06
805cd606-a104-4730-a77d-e7358c1aa8c6,cost,17253.0,2026-05-16 05:48:06
805cd606-a104-4730-a77d-e7358c1aa8c6,latency,27301.0,2026-05-16 05:48:06
805cd606-a104-4730-a77d-e7358c1aa8c6,recovery_resilience,,2026-05-16 05:48:06
279eba37-3d08-4b37-8113-c3fc443c5527,task_success_rate,1.0,2026-05-16 05:49:07
279eba37-3d08-4b37-8113-c3fc443c5527,tool_selection_accuracy,,2026-05-16 05:49:07
279eba37-3d08-4b37-8113-c3fc443c5527,parameter_correctness,,2026-05-16 05:49:07
279eba37-3d08-4b37-8113-c3fc443c5527,step_efficiency,10.0,2026-05-16 05:49:07
279eba37-3d08-4b37-8113-c3fc443c5527,safety_compliance,,2026-05-16 05:49:07
279eba37-3d08-4b37-8113-c3fc443c5527,cost,46650.0,2026-05-16 05:49:07
279eba37-3d08-4b37-8113-c3fc443c5527,latency,55140.0,2026-05-16 05:49:07
279eba37-3d08-4b37-8113-c3fc443c5527,recovery_resilience,,2026-05-16 05:49:07
433d170d-dfa8-4131-96df-ddc276766330,task_success_rate,0.0,2026-05-16 05:49:19
433d170d-dfa8-4131-96df-ddc276766330,tool_selection_accuracy,,2026-05-16 05:49:19
433d170d-dfa8-4131-96df-ddc276766330,parameter_correctness,,2026-05-16 05:49:19
433d170d-dfa8-4131-96df-ddc276766330,step_efficiency,11.0,2026-05-16 05:49:19
433d170d-dfa8-4131-96df-ddc276766330,safety_compliance,,2026-05-16 05:49:19
433d170d-dfa8-4131-96df-ddc276766330,cost,60601.0,2026-05-16 05:49:19
433d170d-dfa8-4131-96df-ddc276766330,latency,7814.0,2026-05-16 05:49:19
433d170d-dfa8-4131-96df-ddc276766330,recovery_resilience,,2026-05-16 05:49:19
a78b7552-d2d4-4719-89f8-ff26842f0c2c,task_success_rate,1.0,2026-05-16 05:49:46
a78b7552-d2d4-4719-89f8-ff26842f0c2c,tool_selection_accuracy,,2026-05-16 05:49:46
a78b7552-d2d4-4719-89f8-ff26842f0c2c,parameter_correctness,,2026-05-16 05:49:46
a78b7552-d2d4-4719-89f8-ff26842f0c2c,step_efficiency,8.0,2026-05-16 05:49:46
a78b7552-d2d4-4719-89f8-ff26842f0c2c,safety_compliance,,2026-05-16 05:49:46
a78b7552-d2d4-4719-89f8-ff26842f0c2c,cost,17534.0,2026-05-16 05:49:46
a78b7552-d2d4-4719-89f8-ff26842f0c2c,latency,23037.0,2026-05-16 05:49:46
a78b7552-d2d4-4719-89f8-ff26842f0c2c,recovery_resilience,,2026-05-16 05:49:46
cd120819-a399-4a79-bacb-7ba995653de4,task_success_rate,1.0,2026-05-16 05:50:10
cd120819-a399-4a79-bacb-7ba995653de4,tool_selection_accuracy,,2026-05-16 05:50:10
cd120819-a399-4a79-bacb-7ba995653de4,parameter_correctness,,2026-05-16 05:50:10
cd120819-a399-4a79-bacb-7ba995653de4,step_efficiency,14.0,2026-05-16 05:50:10
cd120819-a399-4a79-bacb-7ba995653de4,safety_compliance,,2026-05-16 05:50:10
cd120819-a399-4a79-bacb-7ba995653de4,cost,34532.0,2026-05-16 05:50:10
cd120819-a399-4a79-bacb-7ba995653de4,latency,19216.0,2026-05-16 05:50:10
cd120819-a399-4a79-bacb-7ba995653de4,recovery_resilience,,2026-05-16 05:50:10
66e9f9c8-c1a2-4cbc-8e80-81fd2d855321,task_success_rate,1.0,2026-05-16 05:50:29
66e9f9c8-c1a2-4cbc-8e80-81fd2d855321,tool_selection_accuracy,,2026-05-16 05:50:29
66e9f9c8-c1a2-4cbc-8e80-81fd2d855321,parameter_correctness,,2026-05-16 05:50:29
66e9f9c8-c1a2-4cbc-8e80-81fd2d855321,step_efficiency,16.0,2026-05-16 05:50:29
66e9f9c8-c1a2-4cbc-8e80-81fd2d855321,safety_compliance,,2026-05-16 05:50:29
66e9f9c8-c1a2-4cbc-8e80-81fd2d855321,cost,43841.0,2026-05-16 05:50:29
66e9f9c8-c1a2-4cbc-8e80-81fd2d855321,latency,15291.0,2026-05-16 05:50:29
66e9f9c8-c1a2-4cbc-8e80-81fd2d855321,recovery_resilience,,2026-05-16 05:50:29
4d04d662-3078-4e2c-9320-d5dc14d117de,task_success_rate,0.0,2026-05-16 05:51:10
4d04d662-3078-4e2c-9320-d5dc14d117de,tool_selection_accuracy,,2026-05-16 05:51:10
4d04d662-3078-4e2c-9320-d5dc14d117de,parameter_correctness,,2026-05-16 05:51:10
4d04d662-3078-4e2c-9320-d5dc14d117de,step_efficiency,4.0,2026-05-16 05:51:10
4d04d662-3078-4e2c-9320-d5dc14d117de,safety_compliance,,2026-05-16 05:51:10
4d04d662-3078-4e2c-9320-d5dc14d117de,cost,6412.0,2026-05-16 05:51:10
4d04d662-3078-4e2c-9320-d5dc14d117de,latency,15639.0,2026-05-16 05:51:10
4d04d662-3078-4e2c-9320-d5dc14d117de,recovery_resilience,,2026-05-16 05:51:10
bf453cf1-4353-46b4-8510-d97aa1797138,task_success_rate,0.0,2026-05-16 05:51:18
bf453cf1-4353-46b4-8510-d97aa1797138,tool_selection_accuracy,,2026-05-16 05:51:18
bf453cf1-4353-46b4-8510-d97aa1797138,parameter_correctness,,2026-05-16 05:51:18
bf453cf1-4353-46b4-8510-d97aa1797138,step_efficiency,4.0,2026-05-16 05:51:18
bf453cf1-4353-46b4-8510-d97aa1797138,safety_compliance,,2026-05-16 05:51:18
bf453cf1-4353-46b4-8510-d97aa1797138,cost,6412.0,2026-05-16 05:51:18
bf453cf1-4353-46b4-8510-d97aa1797138,latency,3055.0,2026-05-16 05:51:18
bf453cf1-4353-46b4-8510-d97aa1797138,recovery_resilience,,2026-05-16 05:51:18
31c21137-7aeb-44a7-9455-4f2baa9fb532,task_success_rate,0.0,2026-05-16 05:51:27
31c21137-7aeb-44a7-9455-4f2baa9fb532,tool_selection_accuracy,,2026-05-16 05:51:27
31c21137-7aeb-44a7-9455-4f2baa9fb532,parameter_correctness,,2026-05-16 05:51:27
31c21137-7aeb-44a7-9455-4f2baa9fb532,step_efficiency,4.0,2026-05-16 05:51:27
31c21137-7aeb-44a7-9455-4f2baa9fb532,safety_compliance,,2026-05-16 05:51:27
31c21137-7aeb-44a7-9455-4f2baa9fb532,cost,6412.0,2026-05-16 05:51:27
31c21137-7aeb-44a7-9455-4f2baa9fb532,latency,4877.0,2026-05-16 05:51:27
31c21137-7aeb-44a7-9455-4f2baa9fb532,recovery_resilience,,2026-05-16 05:51:27
37772da0-caf8-45bd-920c-0976f8186fee,task_success_rate,1.0,2026-05-16 05:51:59
37772da0-caf8-45bd-920c-0976f8186fee,tool_selection_accuracy,,2026-05-16 05:51:59
37772da0-caf8-45bd-920c-0976f8186fee,parameter_correctness,,2026-05-16 05:51:59
37772da0-caf8-45bd-920c-0976f8186fee,step_efficiency,12.0,2026-05-16 05:51:59
37772da0-caf8-45bd-920c-0976f8186fee,safety_compliance,,2026-05-16 05:51:59
37772da0-caf8-45bd-920c-0976f8186fee,cost,22120.0,2026-05-16 05:51:59
37772da0-caf8-45bd-920c-0976f8186fee,latency,27872.0,2026-05-16 05:51:59
37772da0-caf8-45bd-920c-0976f8186fee,recovery_resilience,,2026-05-16 05:51:59
1332a22d-49ab-438a-af54-3190094e143a,task_success_rate,1.0,2026-05-16 05:52:19
1332a22d-49ab-438a-af54-3190094e143a,tool_selection_accuracy,,2026-05-16 05:52:19
1332a22d-49ab-438a-af54-3190094e143a,parameter_correctness,,2026-05-16 05:52:19
1332a22d-49ab-438a-af54-3190094e143a,step_efficiency,16.0,2026-05-16 05:52:19
1332a22d-49ab-438a-af54-3190094e143a,safety_compliance,,2026-05-16 05:52:19
1332a22d-49ab-438a-af54-3190094e143a,cost,32900.0,2026-05-16 05:52:19
1332a22d-49ab-438a-af54-3190094e143a,latency,15676.0,2026-05-16 05:52:19
1332a22d-49ab-438a-af54-3190094e143a,recovery_resilience,,2026-05-16 05:52:19
1a4c9f1d-4353-42ea-95b1-9eb8c29bcac4,task_success_rate,1.0,2026-05-16 05:52:41
1a4c9f1d-4353-42ea-95b1-9eb8c29bcac4,tool_selection_accuracy,,2026-05-16 05:52:41
1a4c9f1d-4353-42ea-95b1-9eb8c29bcac4,parameter_correctness,,2026-05-16 05:52:41
1a4c9f1d-4353-42ea-95b1-9eb8c29bcac4,step_efficiency,18.0,2026-05-16 05:52:41
1a4c9f1d-4353-42ea-95b1-9eb8c29bcac4,safety_compliance,,2026-05-16 05:52:41
1a4c9f1d-4353-42ea-95b1-9eb8c29bcac4,cost,40796.0,2026-05-16 05:52:41
1a4c9f1d-4353-42ea-95b1-9eb8c29bcac4,latency,17890.0,2026-05-16 05:52:41
1a4c9f1d-4353-42ea-95b1-9eb8c29bcac4,recovery_resilience,,2026-05-16 05:52:41
90512643-f108-409d-9419-187a8be388b9,task_success_rate,1.0,2026-05-16 05:56:19
90512643-f108-409d-9419-187a8be388b9,tool_selection_accuracy,,2026-05-16 05:56:19
90512643-f108-409d-9419-187a8be388b9,parameter_correctness,,2026-05-16 05:56:19
90512643-f108-409d-9419-187a8be388b9,step_efficiency,6.0,2026-05-16 05:56:19
90512643-f108-409d-9419-187a8be388b9,safety_compliance,,2026-05-16 05:56:19
90512643-f108-409d-9419-187a8be388b9,cost,17336.0,2026-05-16 05:56:19
90512643-f108-409d-9419-187a8be388b9,latency,26602.0,2026-05-16 05:56:19
90512643-f108-409d-9419-187a8be388b9,recovery_resilience,,2026-05-16 05:56:19
19ed1eab-7353-4fea-96e9-ba102266736c,task_success_rate,1.0,2026-05-16 05:57:20
19ed1eab-7353-4fea-96e9-ba102266736c,tool_selection_accuracy,,2026-05-16 05:57:20
19ed1eab-7353-4fea-96e9-ba102266736c,parameter_correctness,,2026-05-16 05:57:20
19ed1eab-7353-4fea-96e9-ba102266736c,step_efficiency,10.0,2026-05-16 05:57:20
19ed1eab-7353-4fea-96e9-ba102266736c,safety_compliance,,2026-05-16 05:57:20
19ed1eab-7353-4fea-96e9-ba102266736c,cost,46775.0,2026-05-16 05:57:20
19ed1eab-7353-4fea-96e9-ba102266736c,latency,56621.0,2026-05-16 05:57:20
19ed1eab-7353-4fea-96e9-ba102266736c,recovery_resilience,,2026-05-16 05:57:20
36d0e603-06ca-42f7-b377-62746c84db5b,task_success_rate,0.0,2026-05-16 05:57:34
36d0e603-06ca-42f7-b377-62746c84db5b,tool_selection_accuracy,,2026-05-16 05:57:34
36d0e603-06ca-42f7-b377-62746c84db5b,parameter_correctness,,2026-05-16 05:57:34
36d0e603-06ca-42f7-b377-62746c84db5b,step_efficiency,11.0,2026-05-16 05:57:34
36d0e603-06ca-42f7-b377-62746c84db5b,safety_compliance,,2026-05-16 05:57:34
36d0e603-06ca-42f7-b377-62746c84db5b,cost,60741.0,2026-05-16 05:57:34
36d0e603-06ca-42f7-b377-62746c84db5b,latency,9152.0,2026-05-16 05:57:34
36d0e603-06ca-42f7-b377-62746c84db5b,recovery_resilience,,2026-05-16 05:57:34
a3958cfe-b09f-4163-8520-0b90c7ed5c50,task_success_rate,1.0,2026-05-16 05:58:07
a3958cfe-b09f-4163-8520-0b90c7ed5c50,tool_selection_accuracy,,2026-05-16 05:58:07
a3958cfe-b09f-4163-8520-0b90c7ed5c50,parameter_correctness,,2026-05-16 05:58:07
a3958cfe-b09f-4163-8520-0b90c7ed5c50,step_efficiency,6.0,2026-05-16 05:58:07
a3958cfe-b09f-4163-8520-0b90c7ed5c50,safety_compliance,,2026-05-16 05:58:07
a3958cfe-b09f-4163-8520-0b90c7ed5c50,cost,15874.0,2026-05-16 05:58:07
a3958cfe-b09f-4163-8520-0b90c7ed5c50,latency,27414.0,2026-05-16 05:58:07
a3958cfe-b09f-4163-8520-0b90c7ed5c50,recovery_resilience,,2026-05-16 05:58:07
84fd040e-b176-4444-bebe-b4fc96274f8d,task_success_rate,1.0,2026-05-16 06:00:46
84fd040e-b176-4444-bebe-b4fc96274f8d,tool_selection_accuracy,,2026-05-16 06:00:46
84fd040e-b176-4444-bebe-b4fc96274f8d,parameter_correctness,,2026-05-16 06:00:46
84fd040e-b176-4444-bebe-b4fc96274f8d,step_efficiency,4.0,2026-05-16 06:00:46
84fd040e-b176-4444-bebe-b4fc96274f8d,safety_compliance,,2026-05-16 06:00:46
84fd040e-b176-4444-bebe-b4fc96274f8d,cost,9868.0,2026-05-16 06:00:46
84fd040e-b176-4444-bebe-b4fc96274f8d,latency,18678.0,2026-05-16 06:00:46
84fd040e-b176-4444-bebe-b4fc96274f8d,recovery_resilience,,2026-05-16 06:00:46
2b3cd4da-6a02-4c2f-a220-ed18f22167ef,task_success_rate,1.0,2026-05-16 06:01:48
2b3cd4da-6a02-4c2f-a220-ed18f22167ef,tool_selection_accuracy,,2026-05-16 06:01:48
2b3cd4da-6a02-4c2f-a220-ed18f22167ef,parameter_correctness,,2026-05-16 06:01:48
2b3cd4da-6a02-4c2f-a220-ed18f22167ef,step_efficiency,8.0,2026-05-16 06:01:48
2b3cd4da-6a02-4c2f-a220-ed18f22167ef,safety_compliance,,2026-05-16 06:01:48
2b3cd4da-6a02-4c2f-a220-ed18f22167ef,cost,22157.0,2026-05-16 06:01:48
2b3cd4da-6a02-4c2f-a220-ed18f22167ef,latency,16871.0,2026-05-16 06:01:48
2b3cd4da-6a02-4c2f-a220-ed18f22167ef,recovery_resilience,,2026-05-16 06:01:48
2031181e-7dad-46f1-ad02-41d113f1e1d7,task_success_rate,0.0,2026-05-16 06:11:21
2031181e-7dad-46f1-ad02-41d113f1e1d7,tool_selection_accuracy,,2026-05-16 06:11:21
2031181e-7dad-46f1-ad02-41d113f1e1d7,parameter_correctness,,2026-05-16 06:11:21
2031181e-7dad-46f1-ad02-41d113f1e1d7,step_efficiency,4.0,2026-05-16 06:11:21
2031181e-7dad-46f1-ad02-41d113f1e1d7,safety_compliance,,2026-05-16 06:11:21
2031181e-7dad-46f1-ad02-41d113f1e1d7,cost,7234.0,2026-05-16 06:11:21
2031181e-7dad-46f1-ad02-41d113f1e1d7,latency,15868.0,2026-05-16 06:11:21
2031181e-7dad-46f1-ad02-41d113f1e1d7,recovery_resilience,,2026-05-16 06:11:21
52595bd7-f00e-4e93-ba7e-a4df566c7a1a,task_success_rate,0.0,2026-05-16 06:15:42
52595bd7-f00e-4e93-ba7e-a4df566c7a1a,tool_selection_accuracy,,2026-05-16 06:15:42
52595bd7-f00e-4e93-ba7e-a4df566c7a1a,parameter_correctness,,2026-05-16 06:15:42
52595bd7-f00e-4e93-ba7e-a4df566c7a1a,step_efficiency,4.0,2026-05-16 06:15:42
52595bd7-f00e-4e93-ba7e-a4df566c7a1a,safety_compliance,,2026-05-16 06:15:42
52595bd7-f00e-4e93-ba7e-a4df566c7a1a,cost,7248.0,2026-05-16 06:15:42
52595bd7-f00e-4e93-ba7e-a4df566c7a1a,latency,14416.0,2026-05-16 06:15:42
52595bd7-f00e-4e93-ba7e-a4df566c7a1a,recovery_resilience,,2026-05-16 06:15:42
9c0d8b1d-980c-4c58-a31a-9ff7795045ef,task_success_rate,1.0,2026-05-16 06:20:01
9c0d8b1d-980c-4c58-a31a-9ff7795045ef,tool_selection_accuracy,,2026-05-16 06:20:01
9c0d8b1d-980c-4c58-a31a-9ff7795045ef,parameter_correctness,,2026-05-16 06:20:01
9c0d8b1d-980c-4c58-a31a-9ff7795045ef,step_efficiency,6.0,2026-05-16 06:20:01
9c0d8b1d-980c-4c58-a31a-9ff7795045ef,safety_compliance,,2026-05-16 06:20:01
9c0d8b1d-980c-4c58-a31a-9ff7795045ef,cost,18266.0,2026-05-16 06:20:01
9c0d8b1d-980c-4c58-a31a-9ff7795045ef,latency,34652.0,2026-05-16 06:20:01
9c0d8b1d-980c-4c58-a31a-9ff7795045ef,recovery_resilience,,2026-05-16 06:20:01
9083743c-cfa0-435d-aa02-d20ecc0ca882,task_success_rate,1.0,2026-05-16 06:24:50
9083743c-cfa0-435d-aa02-d20ecc0ca882,tool_selection_accuracy,,2026-05-16 06:24:50
9083743c-cfa0-435d-aa02-d20ecc0ca882,parameter_correctness,,2026-05-16 06:24:50
9083743c-cfa0-435d-aa02-d20ecc0ca882,step_efficiency,10.0,2026-05-16 06:24:50
9083743c-cfa0-435d-aa02-d20ecc0ca882,safety_compliance,,2026-05-16 06:24:50
9083743c-cfa0-435d-aa02-d20ecc0ca882,cost,34102.0,2026-05-16 06:24:50
9083743c-cfa0-435d-aa02-d20ecc0ca882,latency,20888.0,2026-05-16 06:24:50
9083743c-cfa0-435d-aa02-d20ecc0ca882,recovery_resilience,,2026-05-16 06:24:50
760e1aa1-7af3-4200-964c-f498b69ce864,task_success_rate,1.0,2026-05-16 06:26:26
760e1aa1-7af3-4200-964c-f498b69ce864,tool_selection_accuracy,,2026-05-16 06:26:26
760e1aa1-7af3-4200-964c-f498b69ce864,parameter_correctness,,2026-05-16 06:26:26
760e1aa1-7af3-4200-964c-f498b69ce864,step_efficiency,14.0,2026-05-16 06:26:26
760e1aa1-7af3-4200-964c-f498b69ce864,safety_compliance,,2026-05-16 06:26:26
760e1aa1-7af3-4200-964c-f498b69ce864,cost,53365.0,2026-05-16 06:26:26
760e1aa1-7af3-4200-964c-f498b69ce864,latency,27147.0,2026-05-16 06:26:26
760e1aa1-7af3-4200-964c-f498b69ce864,recovery_resilience,,2026-05-16 06:26:26
648c8309-9600-4dcf-9465-e676806d6001,task_success_rate,1.0,2026-05-16 06:27:33
648c8309-9600-4dcf-9465-e676806d6001,tool_selection_accuracy,,2026-05-16 06:27:33
648c8309-9600-4dcf-9465-e676806d6001,parameter_correctness,,2026-05-16 06:27:33
648c8309-9600-4dcf-9465-e676806d6001,step_efficiency,18.0,2026-05-16 06:27:33
648c8309-9600-4dcf-9465-e676806d6001,safety_compliance,,2026-05-16 06:27:33
648c8309-9600-4dcf-9465-e676806d6001,cost,75455.0,2026-05-16 06:27:33
648c8309-9600-4dcf-9465-e676806d6001,latency,24441.0,2026-05-16 06:27:33
648c8309-9600-4dcf-9465-e676806d6001,recovery_resilience,,2026-05-16 06:27:33
